,country,currency,estimateCurrency,exchange,finnhubIndustry,ipo,logo,marketCapitalization,name,phone,shareOutstanding,ticker,weburl
0,CA,CAD,CAD,CANADIAN NATIONAL STOCK EXCHANGE,N/A,2019-12-20,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942959213746.png,7.512978,Predictmedix AI Inc,16478896916,150.26,PMED.CN,https://predictmedix.com/
0,BR,BRL,BRL,NASDAQ NMS - GLOBAL MARKET,Technology,2021-07-08,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950800749086.png,93.36,Zenvia Inc,551148377440,51.87,ZENV,https://www.zenvia.com/
0,GB,USD,USD,NASDAQ NMS - GLOBAL MARKET,Automobiles,2021-11-05,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950836455776.png,5.21,Zapp Electric Vehicles Group Ltd,446626543550,6.51,ZAPP,https://zappev.com
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",N/A,2009-11-25,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950004658766.png,103.78,Nuveen Mortgage and Income Fund,13129178146,5.48,JLS,https://www.nuveen.com/en-us/closed-end-funds
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,2011-11-01,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/ACHC.png,2840.3516231925773,Acadia Healthcare Company Inc,16158616000,92.91,ACHC,https://www.acadiahealthcare.com/
0,CA,USD,USD,NASDAQ NMS - GLOBAL MARKET,Life Sciences Tools & Services,2020-12-11,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/ABCL.png,694.3113067352942,Abcellera Biologics Inc,16045599005,297.99,ABCL,https://www.abcellera.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Road & Rail,1986-11-05,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/HTLD.png,788.6396058461537,Heartland Express Inc,13196263600,78.55,HTLD,https://www.heartlandexpress.com/
0,CN,USD,USD,OTC MARKETS,Distributors,2006-06-26,,13.47,Microalliance Group Inc,866043311459,609.32,MALG,
0,CL,CLP,CLP,SANTIAGO STOCK EXCHANGE,Beverages,1982-05-05,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/CCU.SN.png,2502273.426514,Compania Cervecerias Unidas SA,56224273000,369.5,CCU.SN,https://www.ccu.cl/
0,US,,,OTC MARKETS,Media,2024-07-10,,13.88,RoyaLand Company Ltd,19492337869,13.88,RLNDF,https://theroyaland.net/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,2012-11-08,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950011191166.png,119.64483387126435,OFS Capital Corp,18477342000,13.4,OFS,https://www.ofscapital.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Leisure Products,2021-05-21,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/POWW.png,166.25943561643837,Ammo Inc,14809470001.0,118.76,POWW,https://ammoinc.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,2009-12-18,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/POAI.png,8.219058912,Predictive Oncology Inc,14124321500,7.21,POAI,https://predictive-oncology.com/
0,US,USD,USD,OTC MARKETS,N/A,2011-07-12,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950517583366.png,0.87537,Neutra Corp,13072281488,2917.9,NTRR,https://neutrainc.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Distributors,2007-02-15,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950665742026.png,8.797542269841271,Kaival Brands Innovations Group Inc,18334524825,11.54,KAVL,https://kaivalbrands.com/
0,US,,,OTC MARKETS,N/A,2022-05-18,,0.0,Forge Group Inc,12025478700,0.0,FIGP,
0,US,USD,USD,OTC MARKETS,Transportation Infrastructure,2012-07-23,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942959120576.png,7.622954,Saker Aviation Services Inc,12127764046,0.99,SKAS,https://sakeraviation.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Banking,1997-01-02,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942959074256.png,230.93056637048787,Norwood Financial Corp,15702538500,9.27,NWFL,http://www.waynebank.com
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Technology,2019-05-10,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/SONM.png,12.56725088571429,Sonim Technologies Inc,16503788100,5.87,SONM,https://www.sonimtech.com/
0,JP,JPY,JPY,TOKYO STOCK EXCHANGE-TOKYO PRO MARKET,Banking,1971-10-01,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942958805096.png,475985.107544,Hachijuni Bank Ltd,81262271182,493.77,8359.T,https://www.82bank.co.jp/
0,CA,CAD,CAD,NASDAQ NMS - GLOBAL MARKET,Pharmaceuticals,2019-08-01,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/SNDL.png,414.180013910828,SNDL Inc,14039485227,265.5,SNDL,https://www.sndl.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Chemicals,2020-06-11,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PCT.png,1551.258914468784,Purecycle Technologies Inc,18776483565,179.34,PCT,https://purecycle.com/
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,2007-04-19,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942958993286.png,462.3,Pennantpark Investment Corp,12129051000,65.3,PNNT,https://www.pennantpark.com/
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Packaging,1961-01-01,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/AVY.png,14530.270151697696,Avery Dennison Corp,14405346000,78.99,AVY,https://www.averydennison.com/en/home.html
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Consumer products,2023-07-31,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950866487406.png,12722.496186447586,Sharkninja Inc,16172430235,140.35,SN,https://ir.sharkninja.com/overview/default.aspx
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Machinery,2017-05-12,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/IR.png,34354.785563937345,Ingersoll Rand Inc,14142124700,403.08,IR,https://www.irco.com/
0,US,USD,USD,NYSE MKT LLC,N/A,2001-07-13,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942960363776.png,38.96,Eagle Capital Growth Fund Inc,14147651107,3.97,GRF,https://www.eaglecapitalgrowthfund.com/
0,US,USD,USD,OTC MARKETS,Financial Services,2022-03-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950796924886.png,3.604461,Standard Premium Finance Holdings Inc,13052322752,3.0,SPFX,https://standardpremiuminvestors.com/
0,US,USD,USD,OTC MARKETS,Biotechnology,2005-11-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950466629626.png,317.9840107925865,Cytodyn Inc,13609808524,1228.23,CYDY,https://www.cytodyn.com/
0,PR,USD,USD,OTC MARKETS,N/A,2021-12-16,https://static.finnhub.io/logo/623a46a2ed9794e84075acc41ca8035d7c2c8bd6ec8f00e6afcdf3e223919846.png,22.82,Freedom Internet Group Inc,18554224200,11.13,FIGI,https://www.figiroyalty.com/
0,CN,USD,USD,NASDAQ NMS - GLOBAL MARKET,Technology,2014-06-24,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950352515766.png,253.568125,Xunlei Ltd,8675561111571,316.96,XNET,https://www.xunlei.com/
0,GB,USD,USD,NASDAQ NMS - GLOBAL MARKET,Pharmaceuticals,2005-03-30,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942958976966.png,5557.39135,Verona Pharma PLC,442032834200,84.98,VRNA,https://www.veronapharma.com/
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Media,2020-08-07,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950032678286.png,49.17221392608462,System1 Inc,13109246037,91.91,SST,https://system1.com
0,IE,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Pharmaceuticals,1991-12-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PRGO.png,3788.0912809400284,Perrigo Company PLC,3532696738451,136.46,PRGO,https://www.perrigo.com/
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Retail,2021-09-22,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950811848436.png,140.87879415384614,AKA Brands Holding Corp,14152956085,10.64,AKA,https://ir.aka-brands.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Banking,1993-02-10,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942959075796.png,1088.2979403628,Peoples Bancorp Inc,17403733155,35.67,PEBO,https://www.peoplesbancorp.com/
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",N/A,1994-03-18,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942959013486.png,291.17,"PIMCO Strategic Income Fund, Inc",12127394000,46.07,RCS,https://www.pimco.com/en-us/investments/closed-end-funds/strategic-income-fund-inc/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Aerospace & Defense,2019-11-08,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950714857336.png,6.56576194690266,Momentus Inc,12137936507,3.28,MNTS,https://momentus.space/
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",N/A,1997-05-06,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942964232646.png,624.14,BlackRock MuniHoldings Fund Inc,18004417762,52.14,MHD,https://www.blackrock.com/investing/products/240204/blackrock-muniholdings-fund-inc-usd-fund
0,SG,USD,USD,NASDAQ NMS - GLOBAL MARKET,Commercial Services & Supplies,2022-02-15,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950837025126.png,73.91824018292684,ESGL Holdings Ltd,6566532299,40.61,ESGL,https://esgl.asia/
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Banking,1980-03-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/ASB.png,3763.8002000069537,Associated Banc-Corp,19204917500,166.25,ASB,https://www.associatedbank.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,2004-11-19,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/MPWR.png,28565.951430214187,Monolithic Power Systems Inc,14252969956,47.87,MPWR,https://www.monolithicpower.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Machinery,2021-03-09,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950831569986.png,13703.603099999998,Symbotic Inc,19782842800,588.39,SYM,https://www.symbotic.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2014-12-18,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PIRS.png,275.4830883061821,Pieris Pharmaceuticals Inc,18572468998,11.22,PVLA,https://www.pieris.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,2021-05-13,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950380812876.png,5177.662593349409,Enact Holdings Inc,19198464100,151.88,ACT,https://enactmi.com/
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Insurance,2022-11-21,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950800475656.png,5179.971871151188,F&G Annuities & Life Inc,15153303340,126.77,FG,https://www.fglife.com/
0,CN,USD,USD,NASDAQ NMS - GLOBAL MARKET,N/A,2023-11-14,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950867892586.png,96.93000599999999,Global Lights Acquisition Corp,,8.97,GLAC,
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,2020-12-04,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950785601606.png,1646.8676592463767,Enovix Corp,16507222555,191.27,ENVX,https://www.enovix.com/
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Media,2017-06-22,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/ATUS.png,1134.8521381944447,Altice USA Inc,15168032300,463.23,ATUS,https://www.alticeusa.com/
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Trading Companies & Distributors,1994-06-16,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/WSO.png,20731.077139174664,Watsco Inc,13057144100,46.01,WSO,https://www.watsco.com/
0,US,USD,USD,OTC MARKETS,Health Care,2014-09-22,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950363833986.png,18.07745874829612,BioSig Technologies Inc,12034095444,23.04,BSGM,https://www.biosig.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,2021-10-21,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950478185546.png,423.1464042306993,Runway Growth Finance Corp,13122816270,37.35,RWAY,https://investors.runwaygrowth.com/
0,CA,CAD,CAD,TORONTO STOCK EXCHANGE,Utilities,1980-03-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/FTS.TO.png,31206.249237,Fortis Inc,17097372800,499.31,FTS.TO,https://www.fortisinc.com
0,CA,CAD,CAD,"NEW YORK STOCK EXCHANGE, INC.",Energy,1991-01-01,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/CCO.TO.png,18209.105049350746,Cameco Corp,13069566200,435.31,CCJ,https://www.cameco.com/
0,US,USD,USD,OTC MARKETS,Banking,2010-06-25,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942971384366.png,119.994758,Embassy Bancorp Inc,16108828800,7.62,EMYB,https://www.embassybank.com/
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,1948-09-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PPL.png,25153.678422735615,PPL Corp,16107745151,737.97,PPL,https://www.pplweb.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Banking,2017-04-28,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950768415666.png,126.96611459758552,Affinity Bancshares Inc,17707867088,6.41,AFBI,https://affinitybankshares.q4ir.com/
0,FR,EUR,EUR,NYSE EURONEXT - EURONEXT PARIS,Biotechnology,2015-07-13,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950355642826.png,4.197745,Biophytis SA,33141836600,15.86,ALBPS.PA,https://www.biophytis.com/
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Metals & Mining,1981-05-22,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/CRS.png,9004.740024565132,Carpenter Technology Corp,16102082000,49.95,CRS,https://www.carpentertechnology.com/
0,US,USD,USD,OTC MARKETS,Technology,2019-10-24,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950590399406.png,11.71754139344262,FDCTECH Inc,18774456047,390.58,FDCT,https://fdctech.com/
0,CN,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Semiconductors,2010-10-07,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/DQ.png,1243.094264,Daqo New Energy Corp,862364866666,328.51,DQ,http://www.dqsolar.com
0,US,,,NASDAQ NMS - GLOBAL MARKET,Real Estate,2020-03-30,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950379424396.png,232.030804,National Healthcare Properties Inc,12124156500,0.0,NHPAP,https://nhpreit.com/
0,US,USD,USD,OTC MARKETS,N/A,2014-09-03,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950374477556.png,0.72320114545455,Regen BioPharma Inc,16197225505,21.55,RGBP,https://regenbiopharmainc.com/
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",N/A,2020-10-20,,1582.84,PIMCO Dynamic Income Opportunities Fund,19497206000,112.66,PDO,
0,US,USD,USD,OTC MARKETS,Real Estate,1981-07-16,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942959054386.png,0.273314,Advanced Oxygen Technologies Inc,12127277085,3.29,AOXY,https://www.aoxy-ca.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Banking,2018-09-20,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950653249406.png,377.46464400895303,Bank7 Corp,14058108600,9.39,BSVN,https://www.bank7.com
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,2010-10-29,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/HRZN.png,355.38,Horizon Technology Finance Corp,18606768654,40.32,HRZN,https://horizontechfinance.com
0,CN,USD,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2021-02-09,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950439531976.png,92.968642,Adagene Inc,8651287773632,55.34,ADAG,https://www.adagene.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Banking,1983-08-12,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942959123376.png,1540.2375208446865,1st Source Corp,15742352702,24.55,SRCE,https://www.1stsource.com
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Energy,2017-05-04,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/AM.png,7877.854997452425,Antero Midstream Corp,13033577310,478.61,AM,https://www.anteromidstream.com
0,US,CNY,CNY,NASDAQ NMS - GLOBAL MARKET,Technology,2021-06-22,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950800743716.png,21.57140803738318,MicroCloud Hologram Inc,12125993322,4.1,HOLO,http://www.mcholo.com/
0,CA,CAD,CAD,TORONTO STOCK EXCHANGE,Construction,1994-03-30,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/STN.TO.png,13573.972252,Stantec Inc,17809177000,114.07,STN.TO,https://www.stantec.com/en
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Retail,2021-07-21,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/VSCO.png,1497.741366896467,Victoria's Secret & Co,16145777000,78.62,VSCO,https://www.victoriassecretandco.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Banking,1989-12-15,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942959066166.png,666.7452550336269,Great Southern Bancorp Inc,14178874400,11.72,GSBC,https://investors.greatsouthernbank.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2021-01-12,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950792202646.png,14.95142525153375,SAB Biotherapeutics Inc,13058452813,9.23,SABS,https://www.sab.bio/
0,GB,USD,USD,"NEW YORK STOCK EXCHANGE, INC.","Textiles, Apparel & Luxury Goods",2011-12-15,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/CPRI.png,2461.956497104972,Capri Holdings Ltd,442076328600,117.91,CPRI,https://www.capriholdings.com/corporate-overview/default.aspx
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Banking,1987-06-08,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942959084416.png,580.0192148364055,Washington Trust Bancorp Inc,14013481200,19.28,WASH,https://ir.washtrust.com/corporate-profile/default.aspx
0,CA,USD,USD,TORONTO STOCK EXCHANGE,Technology,1998-01-21,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950866906396.png,12441.971699,Descartes Systems Group Inc,15197468110,85.61,DSG.TO,https://www.descartes.com/
0,US,USD,USD,OTC MARKETS,Technology,2005-04-25,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942959024606.png,1.87369875,Decentral Life Inc,18559333277,7394.79,WDLF,https://www.wdlf.ai/
0,BM,USD,USD,NASDAQ NMS - GLOBAL MARKET,Insurance,1995-09-13,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/ACGL.png,34157.50770155395,Arch Capital Group Ltd,14412789250,375.36,ACGL,https://www.archgroup.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2014-07-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/CDNA.png,1048.657997968254,CareDx Inc,14152872300,55.43,CDNA,https://www.caredx.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Technology,2012-02-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942972357486.png,201.05,Brightcove Inc,18888821880,45.18,BCOV,https://www.brightcove.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Pharmaceuticals,2020-12-02,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950761666166.png,2.62545462659574,Petros Pharmaceuticals Inc,19732420005,25.27,PTPI,https://www.petrospharma.com/
0,KY,USD,USD,NASDAQ NMS - GLOBAL MARKET,N/A,2021-08-23,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950800225806.png,82.97980237521516,Target Global Acquisition I Corp,447498203181,7.15,TGAAF,https://tgacquisition1.com/
0,CN,CNY,CNY,NASDAQ NMS - GLOBAL MARKET,Media,2018-03-28,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/BILI.png,9402.82370143038,Bilibili Inc,862125099255,416.55,BILI,https://ir.bilibili.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Banking,1993-10-27,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942959123886.png,437.43750905975236,ACNB Corp,17173343161,10.59,ACNB,https://www.acnb.com/
0,US,USD,USD,OTC MARKETS,Technology,1996-12-02,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950833495126.png,8.87673122247765,SideChannel Inc,15126497700,226.33,SDCH,https://sidechannel.com/
